pid,role,derm_years,gp_years,years_experience,group,case_index,question_id,n_sources,correct_choice,correct_answer_text,llm_answer,llm_answer_text,llm_is_correct,initial_answer,final_answer,initial_correct,final_correct,answered,changed_answer,initial_eq_llm,final_eq_llm,switched_to_llm,switched_from_llm,n_support,n_support_rated,all_sources_support,any_source_supports,question_type,disease_category,disease_prevalence,original_disease,canonical_disease,disease_subcategory,question_structure
p32,Dermatologist,1-3 years,,1-3 years,11,6,6703,3,A,Slit lamp examination of eye,A,Slit lamp examination of eye,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Genetic Rare,moderate,Neurofibromatosis Type 1,Neurofibromatosis Type 1,Syndromic,short_stem
p32,Dermatologist,1-3 years,,1-3 years,11,7,1097,2,A,Dapsone,A,Dapsone,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,treatment,Infectious,moderate,Lepromatous Leprosy,Lepromatous Leprosy,Bacterial,vignette
p32,Dermatologist,1-3 years,,1-3 years,11,8,9636,2,D,Palisading nuclei,D,Palisading nuclei,True,D,D,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,short_stem
p32,Dermatologist,1-3 years,,1-3 years,11,9,6130,3,B,Isotretinoin,B,Isotretinoin,True,B,B,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p32,Dermatologist,1-3 years,,1-3 years,11,10,323,4,A,Bilateral vestibular schwannomas,B,Optic nerve glioma,False,A,B,True,False,True,True,False,True,True,False,1,4,False,True,diagnosis,Genetic Rare,rare,Neurofibromatosis Type 2,Neurofibromatosis Type 2,Syndromic,vignette
p32,Dermatologist,1-3 years,,1-3 years,11,11,824,4,A,Excision endonuclease,A,Excision endonuclease,True,A,A,True,True,True,False,True,True,False,False,3,4,False,True,mechanism,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,vignette
p32,Dermatologist,1-3 years,,1-3 years,11,12,1979,2,B,Dysplasia,B,Dysplasia,True,B,B,True,True,True,False,True,True,False,False,1,2,False,True,mechanism,Neoplastic,common,Actinic Keratosis,Actinic Keratosis,Premalignant,short_stem
p32,Dermatologist,1-3 years,,1-3 years,11,13,8604,3,A,Non-caseating Granuloma,A,Non-caseating Granuloma,True,C,A,False,True,True,True,False,True,True,False,1,3,False,True,diagnosis,Metabolic Systemic,moderate,Sarcoidosis,Sarcoidosis,Systemic Disease Manifestations,vignette
p32,Dermatologist,1-3 years,,1-3 years,11,14,401,4,D,Malignant melanoma,A,Colorectal cancer,False,D,D,True,True,True,False,False,False,False,False,0,4,False,False,prognosis,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,short_stem
p32,Dermatologist,1-3 years,,1-3 years,11,15,1120,4,C,Coronary artery,C,Coronary artery,True,C,C,True,True,True,False,True,True,False,False,4,4,True,True,prognosis,Inflammatory,moderate,Kawasaki Disease,Kawasaki Disease,Vascular & Urticarial,vignette
p32,Dermatologist,1-3 years,,1-3 years,11,16,7061,3,A,"HPV 6, 11",A,"HPV 6, 11",True,A,A,True,True,True,False,True,True,False,False,1,3,False,True,mechanism,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,short_stem
p31,Dermatologist,10+ years,,10+ years,11,1,2919,2,D,Squamous cell carcinoma,D,Squamous cell carcinoma,True,D,D,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Neoplastic,common,Squamous Cell Carcinoma,Squamous Cell Carcinoma,Malignant,vignette
p31,Dermatologist,10+ years,,10+ years,11,2,1661,3,B,Chloasma,B,Chloasma,True,B,B,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Pigmentation,common,Melasma,Melasma,Hyperpigmentation,short_stem
p31,Dermatologist,10+ years,,10+ years,11,3,4794,3,A,Atopic dermatitis,A,Atopic dermatitis,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Inflammatory,common,Atopic Dermatitis,Atopic Dermatitis,Eczematous,short_stem
p31,Dermatologist,10+ years,,10+ years,11,4,1216,3,D,Phlebotomy,D,Phlebotomy,True,B,B,False,False,True,False,False,False,False,False,0,3,False,False,treatment,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p31,Dermatologist,10+ years,,10+ years,11,5,1012,2,D,Measurement of erythrocyte glutathione reductase activity,D,Measurement of erythrocyte glutathione reductase activity,True,B,B,False,False,True,False,False,False,False,False,0,2,False,False,diagnosis,Metabolic Systemic,rare,Riboflavin Deficiency,Riboflavin Deficiency,Nutritional,vignette
p31,Dermatologist,10+ years,,10+ years,11,6,6703,3,A,Slit lamp examination of eye,A,Slit lamp examination of eye,True,A,A,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Genetic Rare,moderate,Neurofibromatosis Type 1,Neurofibromatosis Type 1,Syndromic,short_stem
p31,Dermatologist,10+ years,,10+ years,11,7,1097,2,A,Dapsone,A,Dapsone,True,A,A,True,True,True,False,True,True,False,False,2,2,True,True,treatment,Infectious,moderate,Lepromatous Leprosy,Lepromatous Leprosy,Bacterial,vignette
p31,Dermatologist,10+ years,,10+ years,11,8,9636,2,D,Palisading nuclei,D,Palisading nuclei,True,D,D,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Neoplastic,common,Basal Cell Carcinoma,Basal Cell Carcinoma,Malignant,short_stem
p31,Dermatologist,10+ years,,10+ years,11,9,6130,3,B,Isotretinoin,B,Isotretinoin,True,B,B,True,True,True,False,True,True,False,False,1,3,False,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p31,Dermatologist,10+ years,,10+ years,11,10,323,4,A,Bilateral vestibular schwannomas,B,Optic nerve glioma,False,A,B,True,False,True,True,False,True,True,False,2,4,False,True,diagnosis,Genetic Rare,rare,Neurofibromatosis Type 2,Neurofibromatosis Type 2,Syndromic,vignette
p31,Dermatologist,10+ years,,10+ years,11,11,824,4,A,Excision endonuclease,A,Excision endonuclease,True,E,A,False,True,True,True,False,True,True,False,3,4,False,True,mechanism,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,vignette
p31,Dermatologist,10+ years,,10+ years,11,12,1979,2,B,Dysplasia,B,Dysplasia,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,mechanism,Neoplastic,common,Actinic Keratosis,Actinic Keratosis,Premalignant,short_stem
p31,Dermatologist,10+ years,,10+ years,11,13,8604,3,A,Non-caseating Granuloma,A,Non-caseating Granuloma,True,C,C,False,False,True,False,False,False,False,False,1,3,False,True,diagnosis,Metabolic Systemic,moderate,Sarcoidosis,Sarcoidosis,Systemic Disease Manifestations,vignette
p31,Dermatologist,10+ years,,10+ years,11,14,401,4,D,Malignant melanoma,A,Colorectal cancer,False,D,A,True,False,True,True,False,True,True,False,3,4,False,True,prognosis,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,short_stem
p31,Dermatologist,10+ years,,10+ years,11,15,1120,4,C,Coronary artery,C,Coronary artery,True,B,C,False,True,True,True,False,True,True,False,3,4,False,True,prognosis,Inflammatory,moderate,Kawasaki Disease,Kawasaki Disease,Vascular & Urticarial,vignette
p31,Dermatologist,10+ years,,10+ years,11,16,7061,3,A,"HPV 6, 11",A,"HPV 6, 11",True,B,A,False,True,True,True,False,True,True,False,2,3,False,True,mechanism,Infectious,common,Condyloma Acuminata,Condylomata Acuminata,Viral,short_stem
p35,Dermatologist,< 1 year,,< 1 year,12,1,1288,3,D,Dermatitis herpetiformis,D,Dermatitis herpetiformis,True,D,D,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Inflammatory,moderate,Dermatitis Herpetiformis,Dermatitis Herpetiformis,Autoimmune,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,2,7889,1,D,Capsule is made up of polysaccharide.,D,Capsule is made up of polysaccharide.,True,D,D,True,True,True,False,True,True,False,False,0,1,False,False,mechanism,Infectious,rare,Anthrax,Anthrax,Bacterial,short_stem
p35,Dermatologist,< 1 year,,< 1 year,12,3,186,3,A,Dapsone,A,Dapsone,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Infectious,moderate,Lepromatous Leprosy,Lepromatous Leprosy,Bacterial,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,4,772,3,D,Uroporphyrinogen III,D,Uroporphyrinogen III,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,5,8953,2,A,The disease eventually disseminates to lymph nodes and internal organs.,A,The disease eventually disseminates to lymph nodes and internal organs.,True,A,A,True,True,True,False,True,True,False,False,0,2,False,False,prognosis,Neoplastic,moderate,Mycosis Fungoides,Mycosis Fungoides,Malignant,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,6,3539,3,D,Filaggrin,D,Filaggrin,True,D,D,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Genetic Rare,moderate,Ichthyosis Vulgaris,Ichthyosis Vulgaris,Genodermatoses,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,7,7864,2,A,Minocycline,D,Doxycycline,False,C,C,False,False,True,False,False,False,False,False,0,2,False,False,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p35,Dermatologist,< 1 year,,< 1 year,12,8,54,2,C,High TSH,C,High TSH,True,B,B,False,False,True,False,False,False,False,False,0,2,False,False,diagnosis,Metabolic Systemic,common,Hypothyroidism,Hypothyroidism,Endocrine-Associated,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,9,8228,3,B,Oral isotretinoin,B,Oral isotretinoin,True,C,B,False,True,True,True,False,True,True,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p35,Dermatologist,< 1 year,,< 1 year,12,10,1943,2,D,Herpes gestationis,D,Herpes gestationis,True,D,D,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Inflammatory,rare,Herpes Gestationis,Herpes Gestationis,Autoimmune,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,11,155,3,C,Document 2 negative urine or blood pregnancy tests before beginning oral isotretinoin,C,Document 2 negative urine or blood pregnancy tests before beginning oral isotretinoin,True,C,C,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,12,2427,3,C,Neurofibroma,C,Neurofibroma,True,C,C,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Genetic Rare,moderate,Neurofibromatosis,Neurofibromatosis,Syndromic,short_stem
p35,Dermatologist,< 1 year,,< 1 year,12,13,1194,3,D,Lipid panel,D,Lipid panel,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,diagnosis,Metabolic Systemic,moderate,Xanthoma,Xanthoma,Endocrine-Associated,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,14,9440,2,A,Patch test,B,Skin biopsy,False,B,B,False,False,True,False,True,True,False,False,0,2,False,False,diagnosis,Inflammatory,moderate,Polymorphic Light Eruption,Polymorphic Light Eruption,Eczematous,vignette
p35,Dermatologist,< 1 year,,< 1 year,12,15,514,2,B,Macule,B,Macule,True,B,B,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Other,common,General,General,Unclassified,short_stem
p35,Dermatologist,< 1 year,,< 1 year,12,16,1320,2,C,Recognition of chemically dimerized bases,C,Recognition of chemically dimerized bases,True,C,C,True,True,True,False,True,True,False,False,0,2,False,False,mechanism,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,vignette
p34,Dermatologist,10+ years,,10+ years,12,1,1288,3,D,Dermatitis herpetiformis,D,Dermatitis herpetiformis,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,diagnosis,Inflammatory,moderate,Dermatitis Herpetiformis,Dermatitis Herpetiformis,Autoimmune,vignette
p34,Dermatologist,10+ years,,10+ years,12,2,7889,1,D,Capsule is made up of polysaccharide.,D,Capsule is made up of polysaccharide.,True,D,D,True,True,True,False,True,True,False,False,0,1,False,False,mechanism,Infectious,rare,Anthrax,Anthrax,Bacterial,short_stem
p34,Dermatologist,10+ years,,10+ years,12,3,186,3,A,Dapsone,A,Dapsone,True,A,A,True,True,True,False,True,True,False,False,2,3,False,True,treatment,Infectious,moderate,Lepromatous Leprosy,Lepromatous Leprosy,Bacterial,vignette
p34,Dermatologist,10+ years,,10+ years,12,4,772,3,D,Uroporphyrinogen III,D,Uroporphyrinogen III,True,A,D,False,True,True,True,False,True,True,False,0,3,False,False,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p34,Dermatologist,10+ years,,10+ years,12,5,8953,2,A,The disease eventually disseminates to lymph nodes and internal organs.,A,The disease eventually disseminates to lymph nodes and internal organs.,True,A,A,True,True,True,False,True,True,False,False,1,2,False,True,prognosis,Neoplastic,moderate,Mycosis Fungoides,Mycosis Fungoides,Malignant,vignette
p34,Dermatologist,10+ years,,10+ years,12,6,3539,3,D,Filaggrin,D,Filaggrin,True,D,D,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Genetic Rare,moderate,Ichthyosis Vulgaris,Ichthyosis Vulgaris,Genodermatoses,vignette
p34,Dermatologist,10+ years,,10+ years,12,7,7864,2,A,Minocycline,D,Doxycycline,False,A,A,True,True,True,False,False,False,False,False,0,2,False,False,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p34,Dermatologist,10+ years,,10+ years,12,8,54,2,C,High TSH,C,High TSH,True,C,C,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Metabolic Systemic,common,Hypothyroidism,Hypothyroidism,Endocrine-Associated,vignette
p34,Dermatologist,10+ years,,10+ years,12,9,8228,3,B,Oral isotretinoin,B,Oral isotretinoin,True,B,B,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p34,Dermatologist,10+ years,,10+ years,12,10,1943,2,D,Herpes gestationis,D,Herpes gestationis,True,B,D,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Inflammatory,rare,Herpes Gestationis,Herpes Gestationis,Autoimmune,vignette
p34,Dermatologist,10+ years,,10+ years,12,11,155,3,C,Document 2 negative urine or blood pregnancy tests before beginning oral isotretinoin,C,Document 2 negative urine or blood pregnancy tests before beginning oral isotretinoin,True,C,C,True,True,True,False,True,True,False,False,0,3,False,False,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p34,Dermatologist,10+ years,,10+ years,12,12,2427,3,C,Neurofibroma,C,Neurofibroma,True,C,C,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Genetic Rare,moderate,Neurofibromatosis,Neurofibromatosis,Syndromic,short_stem
p34,Dermatologist,10+ years,,10+ years,12,13,1194,3,D,Lipid panel,D,Lipid panel,True,D,D,True,True,True,False,True,True,False,False,0,3,False,False,diagnosis,Metabolic Systemic,moderate,Xanthoma,Xanthoma,Endocrine-Associated,vignette
p34,Dermatologist,10+ years,,10+ years,12,14,9440,2,A,Patch test,B,Skin biopsy,False,A,B,True,False,True,True,False,True,True,False,1,2,False,True,diagnosis,Inflammatory,moderate,Polymorphic Light Eruption,Polymorphic Light Eruption,Eczematous,vignette
p34,Dermatologist,10+ years,,10+ years,12,15,514,2,B,Macule,B,Macule,True,B,B,True,True,True,False,True,True,False,False,2,2,True,True,diagnosis,Other,common,General,General,Unclassified,short_stem
p34,Dermatologist,10+ years,,10+ years,12,16,1320,2,C,Recognition of chemically dimerized bases,C,Recognition of chemically dimerized bases,True,E,D,False,False,True,True,False,False,False,False,0,2,False,False,mechanism,Genetic Rare,rare,Xeroderma Pigmentosum,Xeroderma Pigmentosum,Genodermatoses,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,1,1288,3,D,Dermatitis herpetiformis,D,Dermatitis herpetiformis,True,D,D,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Inflammatory,moderate,Dermatitis Herpetiformis,Dermatitis Herpetiformis,Autoimmune,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,2,7889,1,D,Capsule is made up of polysaccharide.,D,Capsule is made up of polysaccharide.,True,A,A,False,False,True,False,False,False,False,False,0,1,False,False,mechanism,Infectious,rare,Anthrax,Anthrax,Bacterial,short_stem
p36,Dermatologist,4-9 years,,4-9 years,12,3,186,3,A,Dapsone,A,Dapsone,True,C,A,False,True,True,True,False,True,True,False,3,3,True,True,treatment,Infectious,moderate,Lepromatous Leprosy,Lepromatous Leprosy,Bacterial,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,4,772,3,D,Uroporphyrinogen III,D,Uroporphyrinogen III,True,B,D,False,True,True,True,False,True,True,False,3,3,True,True,mechanism,Metabolic Systemic,moderate,Porphyria Cutanea Tarda,Porphyria Cutanea Tarda,Systemic Disease Manifestations,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,5,8953,2,A,The disease eventually disseminates to lymph nodes and internal organs.,A,The disease eventually disseminates to lymph nodes and internal organs.,True,B,B,False,False,True,False,False,False,False,False,0,2,False,False,prognosis,Neoplastic,moderate,Mycosis Fungoides,Mycosis Fungoides,Malignant,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,6,3539,3,D,Filaggrin,D,Filaggrin,True,D,D,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Genetic Rare,moderate,Ichthyosis Vulgaris,Ichthyosis Vulgaris,Genodermatoses,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,7,7864,2,A,Minocycline,D,Doxycycline,False,B,B,False,False,True,False,False,False,False,False,0,2,False,False,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p36,Dermatologist,4-9 years,,4-9 years,12,8,54,2,C,High TSH,C,High TSH,True,C,C,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Metabolic Systemic,common,Hypothyroidism,Hypothyroidism,Endocrine-Associated,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,9,8228,3,B,Oral isotretinoin,B,Oral isotretinoin,True,B,B,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,short_stem
p36,Dermatologist,4-9 years,,4-9 years,12,10,1943,2,D,Herpes gestationis,D,Herpes gestationis,True,B,D,False,True,True,True,False,True,True,False,2,2,True,True,diagnosis,Inflammatory,rare,Herpes Gestationis,Herpes Gestationis,Autoimmune,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,11,155,3,C,Document 2 negative urine or blood pregnancy tests before beginning oral isotretinoin,C,Document 2 negative urine or blood pregnancy tests before beginning oral isotretinoin,True,C,C,True,True,True,False,True,True,False,False,3,3,True,True,treatment,Inflammatory,common,Acne Vulgaris,Acne Vulgaris,Neutrophilic,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,12,2427,3,C,Neurofibroma,C,Neurofibroma,True,C,C,True,True,True,False,True,True,False,False,3,3,True,True,diagnosis,Genetic Rare,moderate,Neurofibromatosis,Neurofibromatosis,Syndromic,short_stem
p36,Dermatologist,4-9 years,,4-9 years,12,13,1194,3,D,Lipid panel,D,Lipid panel,True,D,D,True,True,True,False,True,True,False,False,2,3,False,True,diagnosis,Metabolic Systemic,moderate,Xanthoma,Xanthoma,Endocrine-Associated,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,14,9440,2,A,Patch test,B,Skin biopsy,False,B,B,False,False,True,False,True,True,False,False,1,2,False,True,diagnosis,Inflammatory,moderate,Polymorphic Light Eruption,Polymorphic Light Eruption,Eczematous,vignette
p36,Dermatologist,4-9 years,,4-9 years,12,15,514,2,B,Macule,B,Macule,True,B,B,True,True,True,False,True,True,False,False,1,2,False,True,diagnosis,Other,common,General,General,Unclassified,short_stem
